OID_,OID1,ID,COMID,Latitude,Longitude,Year,LifeStage,Count,PresAbs,NEAR_FID,NEAR_DIST,pointid,grid_code,Ras_Lat,Ras_Long
1017,,U1714,22549155,33.297820000000002,-117.367469999999997,2009,BUMIcount,5,1.000000000000000,7039,6.056849165211231,7039,22549155,33.297869540000001,-117.367451489999993
1018,,U1715,22549155,33.301330000000000,-117.364080000000001,2009,BUMIcount,34,1.000000000000000,6968,85.569732307338114,6968,22549155,33.301490070000000,-117.363170109999999
1019,,U1716,20350845,33.449520000000000,-117.570589999999996,2009,BUMIcount,2,1.000000000000000,4161,99.680988715346146,4161,20350845,33.448634210000002,-117.570363860000000
1020,,U1717,20350759,33.469360000000002,-117.477549999999994,2009,BUMIcount,1,1.000000000000000,3736,65.874453330046478,3736,20350773,33.468867979999999,-117.477943780000004
1021,,U1718,22548523,33.357259999999997,-117.326459999999997,2009,BUMIcount,3,1.000000000000000,5961,47.754117264640897,5961,22548523,33.357513900000001,-117.326858380000004
1022,,U1719,22548515,33.359059999999999,-117.325509999999994,2009,BUMIcount,11,1.000000000000000,5917,78.651206155961816,5917,22548515,33.359323480000000,-117.324715440000006
1023,,U1720,22549111,33.364950000000000,-117.318520000000007,2009,BUMIcount,1,1.000000000000000,5806,29.747947668942754,5806,22549111,33.364752009999997,-117.318286079999993
1024,,U1721,22549111,33.366840000000003,-117.317300000000003,2009,BUMIcount,1,1.000000000000000,5766,98.452203231348420,5766,22549111,33.366555949999999,-117.318292650000004
1025,,U1722,22549111,33.374710000000000,-117.309749999999994,2009,BUMIcount,2,1.000000000000000,5646,98.927853095024574,5646,22549111,33.375597409999997,-117.309725150000006
1026,,U1723,22549111,33.379620000000003,-117.306479999999993,2009,BUMIcount,2,1.000000000000000,5590,105.573199702338343,5590,22549111,33.379215940000002,-117.305437580000003
1027,,U1724,22549111,33.380839999999999,-117.304720000000003,2009,BUMIcount,2,1.000000000000000,5553,71.442701600623167,5553,22549111,33.381019879999997,-117.305443879999999
1028,,U1725,22549111,33.384399999999999,-117.302470000000000,2009,BUMIcount,1,1.000000000000000,5485,83.178235490474577,5485,22549111,33.384633030000003,-117.303306190000001
1029,,U1726,22549111,33.387149999999998,-117.296469999999999,2009,BUMIcount,3,1.000000000000000,5419,128.963824906293752,5419,22549111,33.388256509999998,-117.296867509999998
1030,,U1727,22549111,33.390479999999997,-117.294849999999997,2009,BUMIcount,1,1.000000000000000,5383,46.649958555170251,5383,22549111,33.390065569999997,-117.294723189999999
1031,,U1728,22548497,33.398769999999999,-117.281850000000006,2009,BUMIcount,15,1.000000000000000,5192,38.826945981330780,5192,22548497,33.399115240000000,-117.281849600000001
1032,,U1729,22549165,33.257770000000001,-117.375339999999994,2009,BUMIcount,1,1.000000000000000,7997,66.870026801763160,7997,22549165,33.258156800000002,-117.375874039999999
1033,,U1730,22549161,33.270539999999997,-117.377600000000001,2009,BUMIcount,1,1.000000000000000,7668,52.791849406562051,7668,22549161,33.270778010000001,-117.378075629999998
1034,,U1731,22549155,33.286740000000002,-117.375129999999999,2009,BUMIcount,7,1.000000000000000,7273,87.793453796082503,7273,22549155,33.287020120000001,-117.375997729999995
1035,,U1732,22549155,33.297820000000002,-117.367469999999997,2009,BUMIcount,1,1.000000000000000,7039,6.056849165211231,7039,22549155,33.297869540000001,-117.367451489999993
1036,,U1733,22549109,33.397289999999998,-117.268860000000004,2009,BUMIcount,1,1.000000000000000,5233,10.488629459961130,5233,22549109,33.397339940000002,-117.268939990000007
1037,,U1734,22549107,33.398080000000000,-117.262609999999995,2009,BUMIcount,21,1.000000000000000,5236,80.632366569961050,5236,22549107,33.397353750000001,-117.262488090000005
1038,,U1735,22549107,33.401229999999998,-117.261460000000000,2009,BUMIcount,1,1.000000000000000,5155,101.999656453237833,5155,22549107,33.400961629999998,-117.262498940000000
1039,,U1736,22548555,33.330669999999998,-117.333299999999994,2009,BUMIcount,1,1.000000000000000,6431,26.410716560269403,6431,22548555,33.330437580000002,-117.333204230000007
1040,,U1737,22548523,33.357259999999997,-117.326459999999997,2009,BUMIcount,2,1.000000000000000,5961,47.754117264640897,5961,22548523,33.357513900000001,-117.326858380000004
1041,,U1738,22549111,33.366840000000003,-117.317300000000003,2009,BUMIcount,1,1.000000000000000,5766,98.452203231348420,5766,22549111,33.366555949999999,-117.318292650000004
1042,,U1739,22549155,33.294469999999997,-117.370549999999994,2009,BUMIcount,24,1.000000000000000,7115,91.782949336171939,7115,22549155,33.294255260000000,-117.369584450000005
1043,,U1740,22549155,33.296430000000001,-117.369439999999997,2009,BUMIcount,14,1.000000000000000,7084,43.352674609374937,7084,22549155,33.296059219999997,-117.369592049999994
1044,,U1741,22549155,33.297820000000002,-117.367469999999997,2009,BUMIcount,12,1.000000000000000,7039,6.056849165211231,7039,22549155,33.297869540000001,-117.367451489999993
1045,,U1742,22549155,33.299750000000003,-117.366159999999994,2009,BUMIcount,16,1.000000000000000,6998,78.277387728085742,6998,22549155,33.299679820000001,-117.365310840000006
1046,,U1743,22548555,33.324779999999997,-117.336560000000006,2009,BUMIcount,30,1.000000000000000,6552,116.344144851684419,6552,22548555,33.325019949999998,-117.335332469999997
1047,,U1744,22549111,33.366840000000003,-117.317300000000003,2009,BUMIcount,1,1.000000000000000,5766,98.452203231348420,5766,22549111,33.366555949999999,-117.318292650000004
1048,,U1745,22548507,33.393949999999997,-117.319879999999998,2009,BUMIcount,1,1.000000000000000,5306,72.878601068685484,5306,22548507,33.393609480000002,-117.320541779999999
1049,,U1746,22548571,33.251919999999998,-117.377430000000004,2009,BUMIcount,5,1.000000000000000,8124,106.055097371589184,8124,22548571,33.252738409999999,-117.377997930000006
1050,,U1748,20350845,33.449520000000000,-117.570589999999996,2009,BUMIcount,1,1.000000000000000,4161,99.680988715346146,4161,20350845,33.448634210000002,-117.570363860000000
1051,,U1749,22549155,33.297820000000002,-117.367469999999997,2009,BUMIcount,6,1.000000000000000,7039,6.056849165211231,7039,22549155,33.297869540000001,-117.367451489999993
1052,,U1750,22548555,33.316090000000003,-117.339219999999997,2009,BUMIcount,3,1.000000000000000,6712,37.596395287752244,6712,22548555,33.315988519999998,-117.339595169999996
1053,,U1751,22549107,33.398840000000000,-117.267539999999997,2009,BUMIcount,2,1.000000000000000,5195,76.520249437727230,5195,22549107,33.399148519999997,-117.266794869999998
1054,,U1752,22549107,33.398080000000000,-117.262609999999995,2009,BUMIcount,1,1.000000000000000,5236,80.632366569961050,5236,22549107,33.397353750000001,-117.262488090000005
1055,,U1753,22549111,33.366840000000003,-117.317300000000003,2009,BUMIcount,1,1.000000000000000,5766,98.452203231348420,5766,22549111,33.366555949999999,-117.318292650000004
1056,,U1754,22549111,33.378909999999998,-117.308819999999997,2009,BUMIcount,4,1.000000000000000,5588,92.675045632870436,5588,22549111,33.379205290000002,-117.309737940000005
1057,,U1755,22549111,33.384399999999999,-117.302470000000000,2009,BUMIcount,2,1.000000000000000,5485,83.178235490474577,5485,22549111,33.384633030000003,-117.303306190000001
1058,,U1756,22549111,33.390479999999997,-117.294849999999997,2009,BUMIcount,3,1.000000000000000,5383,46.649958555170251,5383,22549111,33.390065569999997,-117.294723189999999
1059,,U1757,22548497,33.398769999999999,-117.281850000000006,2009,BUMIcount,3,1.000000000000000,5192,38.826945981330780,5192,22548497,33.399115240000000,-117.281849600000001
1060,,U1758,22548503,33.390230000000003,-117.278630000000007,2009,BUMIcount,40,1.000000000000000,5384,98.813036437772851,5384,22548503,33.390100410000002,-117.279670039999999
1061,,U1765,22549155,33.298265000000001,-117.365925000000004,2004,BUMIcount,3,1.000000000000000,7039,149.638940789513640,7039,22549155,33.297869540000001,-117.367451489999993
1062,,U1767,20332896,32.881737780000002,-116.601962200000003,2004,BUMIcount,30,1.000000000000000,13499,88.087954515755541,13499,20332896,32.881045409999999,-116.602422399999995
1063,,U1768,20332572,32.955426670000001,-116.542506700000004,2004,BUMIcount,1,1.000000000000000,12283,74.420517291161090,12283,20332590,32.954806490000003,-116.542176679999997
1064,,U1770,20350773,33.468460000000000,-117.479640000000003,2012,BUMIcount,1,1.000000000000000,3735,62.477567486308637,3735,20350773,33.468859660000000,-117.480096130000007
1065,,U1771,22548555,33.328710000000001,-117.334239999999994,2013,BUMIcount,1,1.000000000000000,6468,96.250094372624176,6468,22548555,33.328633629999999,-117.333197360000000
1066,,U1772,22548555,33.330669999999998,-117.333299999999994,2013,BUMIcount,1,1.000000000000000,6431,26.410716560269403,6431,22548555,33.330437580000002,-117.333204230000007
1067,,U1773,22549117,33.349150000000002,-117.329310000000007,2013,BUMIcount,1,1.000000000000000,6093,78.795683771794344,6093,22549117,33.348488510000003,-117.328974090000003
1068,,U1774,22548559,33.311500000000002,-117.344020000000000,2013,BUMIcount,1,1.000000000000000,6777,97.605589471635312,6777,22548559,33.312368790000001,-117.343878239999995
1069,,U1775,22548555,33.318060000000003,-117.337879999999998,2013,BUMIcount,1,1.000000000000000,6681,47.954436247825015,6681,22548555,33.317798320000001,-117.337453499999995
1070,,U1776,22548555,33.324779999999997,-117.336560000000006,2013,BUMIcount,1,1.000000000000000,6552,116.344144851684419,6552,22548555,33.325019949999998,-117.335332469999997
1071,,U1777,22548507,33.389840000000000,-117.321740000000005,2013,BUMIcount,1,1.000000000000000,5380,90.222611894820119,5380,22548507,33.389996040000000,-117.322678969999998
1072,,U1778,22548507,33.391910000000003,-117.320800000000006,2013,BUMIcount,2,1.000000000000000,5336,25.981811758924142,5336,22548507,33.391805540000000,-117.320535149999998
1073,,U1779,22549155,33.294469999999997,-117.370549999999994,2013,BUMIcount,3,1.000000000000000,7115,91.782949336171939,7115,22549155,33.294255260000000,-117.369584450000005
1074,,U1780,22549155,33.297820000000002,-117.367469999999997,2013,BUMIcount,1,1.000000000000000,7039,6.056849165211231,7039,22549155,33.297869540000001,-117.367451489999993
1075,,U1781,22549111,33.361930000000001,-117.321929999999995,2013,BUMIcount,1,1.000000000000000,5869,106.861039603914620,5869,22549111,33.361133029999998,-117.322572410000006
1076,,U1782,22549111,33.378909999999998,-117.308819999999997,2013,BUMIcount,1,1.000000000000000,5588,92.675045632870436,5588,22549111,33.379205290000002,-117.309737940000005
1077,,U1783,22549111,33.384929999999997,-117.299920000000000,2013,BUMIcount,1,1.000000000000000,5487,89.559667827637711,5487,22549111,33.384643470000000,-117.299005559999998
1078,,U1784,20350965,33.402490000000000,-117.584029999999998,2014,BUMIcount,1,1.000000000000000,5110,136.535037803955078,5110,20350967,33.401663710000001,-117.585111800000007
1079,,U1785,20350963,33.407969999999999,-117.580219999999997,2014,BUMIcount,1,1.000000000000000,4962,113.236681000657896,4962,20350963,33.407095509999998,-117.580846510000001
1080,,U1786,20350879,33.419989999999999,-117.532439999999994,2014,BUMIcount,2,1.000000000000000,4689,90.568538328678883,4689,20350879,33.419944379999997,-117.531455070000007
1081,,U1787,20350845,33.443420000000003,-117.570530000000005,2014,BUMIcount,1,1.000000000000000,4264,27.677599925223500,4264,20350845,33.443222640000002,-117.570328439999997
1082,,U1788,20350985,33.393120000000003,-117.534409999999994,2010,BUMIcount,1,1.000000000000000,5299,92.857591404715066,5299,20350985,33.392876960000002,-117.533440780000006
1083,,U1790,20351621,33.391370000000002,-117.515990000000002,2010,BUMIcount,1,1.000000000000000,5333,33.548348622109074,5333,20351621,33.391145819999998,-117.516226459999999
1084,,U1791,20351621,33.389189999999999,-117.511650000000003,2010,BUMIcount,1,1.000000000000000,5376,32.227887377573161,5376,20351621,33.389359749999997,-117.511915060000007
1085,,U1792,20351617,33.390050000000002,-117.509450000000001,2010,BUMIcount,1,1.000000000000000,5377,80.932273411645340,5377,20351621,33.389368599999997,-117.509764680000004
1086,,U1793,20351617,33.391390000000001,-117.507660000000001,2010,BUMIcount,1,1.000000000000000,5335,22.706086016707847,5335,20351617,33.391181310000000,-117.507624789999994
1087,,U1794,20351617,33.392930000000000,-117.505930000000006,2010,BUMIcount,1,1.000000000000000,5305,41.002029574585620,5305,20351617,33.392993969999999,-117.505484809999999
1088,,U1795,22549113,33.366219999999998,-117.323539999999994,2010,BUMIcount,1,1.000000000000000,5765,94.404912768806497,5765,22549113,33.366544849999997,-117.322592380000003
1089,,U1796,22549113,33.370089999999998,-117.322119999999998,2010,BUMIcount,1,1.000000000000000,5712,46.897850456754824,5712,22549113,33.370152730000001,-117.322605690000003
1090,,U1797,22549113,33.377220000000001,-117.324219999999997,2010,BUMIcount,1,1.000000000000000,5619,55.886195238726231,5619,22549113,33.377362880000000,-117.324782459999994
1091,,U1798,22549113,33.382750000000001,-117.320589999999996,2010,BUMIcount,1,1.000000000000000,5516,8.383665322577523,5516,22549113,33.382785869999999,-117.320502059999995
1092,,U1799,22548507,33.391910000000003,-117.320800000000006,2010,BUMIcount,1,1.000000000000000,5336,25.981811758924142,5336,22548507,33.391805540000000,-117.320535149999998
1093,,U1801,20351621,33.391370000000002,-117.515990000000002,2010,BUMIcount,2,1.000000000000000,5333,33.548348622109074,5333,20351621,33.391145819999998,-117.516226459999999
1094,,U1802,20351617,33.390050000000002,-117.509450000000001,2010,BUMIcount,1,1.000000000000000,5377,80.932273411645340,5377,20351621,33.389368599999997,-117.509764680000004
1095,,U1803,20351617,33.391390000000001,-117.507660000000001,2010,BUMIcount,1,1.000000000000000,5335,22.706086016707847,5335,20351617,33.391181310000000,-117.507624789999994
1096,,U1804,20351617,33.392930000000000,-117.505930000000006,2010,BUMIcount,1,1.000000000000000,5305,41.002029574585620,5305,20351617,33.392993969999999,-117.505484809999999
1097,,U1805,20350963,33.407969999999999,-117.580219999999997,2010,BUMIcount,1,1.000000000000000,4962,113.236681000657896,4962,20350963,33.407095509999998,-117.580846510000001
1098,,U1806,20350933,33.409649999999999,-117.578900000000004,2010,BUMIcount,2,1.000000000000000,4916,83.278954720279131,4916,20350933,33.408909430000001,-117.578707679999994
1099,,U1807,20350933,33.416190000000000,-117.578599999999994,2010,BUMIcount,1,1.000000000000000,4773,16.953772657499343,4773,20350933,33.416124879999998,-117.578755540000003
1100,,U1808,20350907,33.419559999999997,-117.575890000000001,2010,BUMIcount,1,1.000000000000000,4674,72.797526503437368,4674,20350907,33.419742620000001,-117.576628380000002
1101,,U1809,22549113,33.366219999999998,-117.323539999999994,2010,BUMIcount,1,1.000000000000000,5765,94.404912768806497,5765,22549113,33.366544849999997,-117.322592380000003
1102,,U1810,22549113,33.370089999999998,-117.322119999999998,2010,BUMIcount,1,1.000000000000000,5712,46.897850456754824,5712,22549113,33.370152730000001,-117.322605690000003
1103,,U1811,22548507,33.396090000000001,-117.320310000000006,2010,BUMIcount,1,1.000000000000000,5266,78.031811769042321,5266,22548507,33.395413410000003,-117.320548400000007
1104,,U1812,22548507,33.403199999999998,-117.320030000000003,2010,BUMIcount,1,1.000000000000000,5121,81.361724773528323,5121,22548507,33.402629130000001,-117.320574890000003
1105,,U1813,22548507,33.405000000000001,-117.318730000000002,2010,BUMIcount,1,1.000000000000000,5090,67.240343963606648,5090,22548507,33.404438599999999,-117.318430719999995
1106,,U1814,22548471,33.410910000000001,-117.321500000000000,2010,BUMIcount,1,1.000000000000000,4892,116.154761762419284,4892,22548471,33.411648780000000,-117.320608019999995
1107,,U1815,22548471,33.412880000000001,-117.320920000000001,2010,BUMIcount,1,1.000000000000000,4856,69.599252650899473,4856,22548471,33.413452710000001,-117.320614649999996
